review_id,product,rating,review_text,review_date,do_recommend,helpful_votes,sentiment,sentiment_score,themes,defect_risk,return_signal,feature_request
R021020,Fire 7 Tablet,5,I hope to find all my books in the electronic format.,2017-01-30,True,0.0,mixed,0.0,,False,False,
R015033,Fire Kids Edition Tablet,4,Perfect device for kids learning how to use touch devices. Great tool for learning.,2017-04-28,True,0.0,positive,0.8,kids_usability,False,False,
R003698,AmazonBasics AAA Batteries,5,Work great.,2016-03-29,,,positive,0.6,,False,False,
R013425,Fire HD 8 Tablet,5,"I did not want to get a new kindle but my old one would not charge or show a charge anymore. I could not depend on it for any length of time so I finally broke down and bought a new one. I am very happy with this one. I was afraid I would lose my music and photos since not all came from the Amazon store. However, everything I had on the old kindle transferred to the new one. I am still learning all about it but so far so good.",2017-06-03,True,0.0,mixed,0.17,battery_life|durability,True,False,
R020471,Fire HD 8 Tablet,5,my 6 year old has not put this down!! It is easy to use and she loves the games that are already preinstalled!,2017-12-28,True,0.0,positive,0.8,ease_of_use,False,False,
R017167,Fire Kids Edition Tablet,5,I bought two kindles one for my daughter and one for my god daughter and I love it. I can let them use it and they can download whatever they want for free such as books and kid friendly games. I don't have to worry. It can also be used like a normal tablet.,2017-01-16,True,0.0,positive,0.6,kids_usability,False,False,
R003901,AmazonBasics AAA Batteries,4,Batteries are fine. They are energetically active and power things up like I like.,2016-10-31,,,mixed,0.0,battery_life,False,False,
R003757,AmazonBasics AAA Batteries,5,Working just fine,2017-03-18,,,mixed,0.0,,False,False,
R022566,Fire 7 Tablet,5,"Perfect for the kiddos, both for entertainment and educational enjoyment!! Definitely best tablet for the price!",2016-09-16,True,0.0,positive,0.8,price_value|kids_usability,False,False,
R025603,Fire Kids Edition Tablet,4,I got this for my 3 years old girl and she loves it. Very fast she was able to figure out the games and how to work with it. I have some concern like the port for charger is so bad and easy to break knowing kids are using it. Battery life is short and dosent last but anything else seems to be ok.,2017-03-15,True,0.0,positive,1.0,battery_life|performance_speed|ease_of_use|kids_usability,False,False,
R026189,Fire HD 8 Tablet,4,"I love my kindle, I can listen to music,read my emails, or pick a book to read. Everything loads up easily.",2017-03-17,True,0.0,positive,0.6,,False,False,
R021273,Fire 7 Tablet,5,Good inexpensive device. Still in touch with modern technology.,2016-10-07,True,0.0,positive,0.6,,False,False,
R001202,AmazonBasics AAA Batteries,5,5 Stars,2016-04-14,,,mixed,0.0,,False,False,
R021057,Fire 7 Tablet,5,Grandson was so happy & pleased with the Fire tablet. He was able to download & start playing within minutes of purchase. Would buy another if the need existed.,2017-05-06,True,0.0,positive,0.6,kids_usability,False,False,
R009187,AmazonBasics AA Batteries,5,Good buy,2015-11-02,,,positive,0.6,,False,False,
R026885,Fire HD 8 Tablet,5,My youngest daughter is very pleased with this tablet.,2017-01-16,True,0.0,mixed,0.0,kids_usability,False,False,
R017920,Fire 7 Tablet,5,Bought this to use on my travels. comes in handy surfing the web.,2017-05-04,True,0.0,mixed,0.0,,False,False,
R014869,Fire Kids Edition Tablet,5,Everything he needs but nothing more. The case looked a little flimsy but it has been great so far.,2017-02-13,True,0.0,positive,0.6,,False,False,
R021041,Fire 7 Tablet,4,"This was a great tablet, but I downgraded to the 8gb because it was cheaper and I could expand the memory at any time.",2016-07-01,True,0.0,positive,0.6,durability|price_value|storage_capacity,False,False,
R010855,AmazonBasics AA Batteries,5,great price. waiting for another sale,2017-06-17,,,positive,0.6,price_value,False,False,
R001610,AmazonBasics AAA Batteries,5,Excellent,2017-03-06,,,positive,0.6,,False,False,
R025726,Fire Kids Edition Tablet,4,"Love it for my boys! We received the 6"" Kids Edition for Christmas last year. The screen cracked a month ago and Amazon promptly replaced the device without incident. Great 2 yr replacement plan! Shortly after that, my older son who previously used a Nook finally broke. I decided since younger brother had a Kids Kindle, that we would purchase a second one to replace the Barnes and Nobles Nook. I love the fact that I can control what is on his profile. I love that it uses a micro usb charger and the warranty was the biggest selling feature. My boys are 5 and 7 and they are not very careful sometimes. My son did however get a kindle with a Pink case because it was all that Best Buy had in stock. I wish that cases were cheaper and I would gladly replace it. Best tablet for this age and in this price range.Cons: No google play store, slow sometimes, have to re-download apps frequently when running out of space, lack of popular apps.",2016-10-11,True,9.0,mixed,0.0,battery_life|screen_display|performance_speed|durability|price_value|kids_usability|storage_capacity|customer_service,True,False,faster performance
R007558,AmazonBasics AAA Batteries,5,"These batteries work just as well as any other, but cost less. The voltages are the same as any other one I tried- and in some devices I'm pretty sure (since I'm not a professor of Battery Science) they last longer than other brands.",2016-04-09,,,mixed,0.0,battery_life,False,False,
R017562,Fire HD 8 Tablet,5,Was looking for a tablet to run my remote music server with from my easy chair. My first tablet I bought at about the same price ran through the battery in an hour. Amazon product is much better for battery life and image quality is very nice.,2017-01-18,True,0.0,positive,0.6,battery_life|ease_of_use|price_value,False,False,
R014561,Fire HD 8 Tablet,5,Bought this for my niece for Christmas. She mostly uses as ereader and checking email.,2017-03-15,True,0.0,mixed,0.0,,False,False,
R008064,AmazonBasics AAA Batteries,2,"These don't last long. Won't be buying anymore, wish they had been better!",2017-05-22,,,mixed,0.0,,False,False,
R006914,AmazonBasics AAA Batteries,5,delivered on time.,2017-01-09,,,mixed,0.0,,False,False,
R007606,AmazonBasics AAA Batteries,3,Bought as a gift to go with the vibrator.,2016-12-09,,,mixed,0.0,,False,False,
R015512,Fire HD 8 Tablet,5,Can't beat the quality and performance of this tablet for $60. I bought it to be my main link with my Amazon Prime. But used it last week instead to download Direct TV app so I could use it to watch the FBS championship game. It worked great but it couldn't help my bama team win.,2017-01-17,True,0.0,positive,0.6,,False,False,
R017532,Fire HD 8 Tablet,5,Bought this as a gift for my mom and couldn't be more pleased at how she is enjoying it.,2017-06-05,True,0.0,mixed,0.0,,False,False,
R013538,Fire HD 8 Tablet,5,I had a very early generation Kindle that I loved. I was unwilling to update my Kindle because it was so great. The new one I got from my wife made it look like the old one was standing still. It's much faster and I love it.,2017-01-30,True,0.0,positive,1.0,performance_speed,False,False,
R017246,Fire Kids Edition Tablet,1,This product wouldn't turn on nor charge and then store couldn't locate another one for me.,2017-02-04,False,0.0,mixed,0.0,battery_life,False,False,
R019693,Fire HD 8 Tablet,5,It is a great buy. Nice quality.Enjoy playing music and emailing at the sametime.,2017-08-19,True,2.0,positive,0.6,,False,False,
R026996,Fire HD 8 Tablet,5,The Amazon Fire is a great tablet with awesome graphics. I use it mainly for surfing the web and have had no issues with it.,2017-01-30,True,0.0,positive,0.8,,False,False,
R025136,Kindle E-reader,5,The sales people are really nice and knowledgeable to me I will come back again,2017-10-07,True,0.0,mixed,0.0,,False,False,
R007964,AmazonBasics AAA Batteries,5,Way better price than name brand like engergizer. I have a little boy who needs batteries for everything. This way he don't break the bank.,2017-03-22,,,mixed,0.0,price_value,False,False,
R028232,Fire HD 8 Tablet,5,"Amazon Fire HD8 is one of the best deal at 89$. Strong, efficient, low price and some Amazon features that I love. Youtube videos of how to get googleplay and android apps have made things lot more easier. And now, microsoft office is available online for free that I can access and edit my documents. What else do I need? Amazon is more respectable brand name than other low price brands or used/old models of high price brands. Definitely recommend it.",2017-03-31,True,0.0,positive,1.0,screen_display|price_value,False,False,
R008422,AmazonBasics AA Batteries,5,Great buy and excellent batteries but I ordered this size in error. I returned and received and immediate credit.,2017-06-26,,,mixed,0.17,customer_service,False,True,
R007918,AmazonBasics AAA Batteries,5,"I just received these and immediately tested all 24 with my trusty digital multi-meter....22 tested excellent to better than normal, and two tested right in the normal to little less than normalto what any commercial brand battery tests...therefore, I'm very happy with this shipment, but I'll review the life-span in the field with daily use in our irrigation drip system-timers and post that when I have results. thanks Amazon!...I will buy these again!",2015-06-04,,,positive,0.8,battery_life,False,False,
R012198,Fire 7 Tablet,5,Exactly what I needed. Didn't want to settle for a generic off brand charger. Thanks to Best Buy I didn't have to.,2016-10-21,True,0.0,positive,0.6,battery_life,False,False,
R016636,Fire HD 8 Tablet,5,Can't say enough good about it. My 10 year old loves it.,2017-02-13,True,0.0,positive,0.8,,False,False,
R001972,AmazonBasics AAA Batteries,5,good product,2017-03-06,,,positive,0.6,,False,False,
R003181,AmazonBasics AAA Batteries,5,reliable,2016-04-30,,,mixed,0.0,,False,False,
R004479,AmazonBasics AAA Batteries,5,They work!,2017-02-20,,,mixed,0.0,,False,False,
R013834,Fire Kids Edition Tablet,3,returning for a replacement. It got wet and quite working for a child's device it should be better made.,2017-01-06,False,0.0,negative,-0.8,durability|kids_usability|customer_service,True,True,
R023473,Fire Kids Edition Tablet,5,"My daughter (4) she loves it. Easy to navigate, hard to break.",2016-12-23,True,0.0,positive,0.8,ease_of_use|kids_usability,False,False,
R009416,AmazonBasics AA Batteries,5,great last long time,2017-04-20,,,positive,0.6,,False,False,
R001791,AmazonBasics AAA Batteries,5,Good batteries for the x box. Now if it wasn't played 24. 7. I could save more money,2017-08-22,,,positive,0.6,price_value,False,False,
R020387,Fire HD 8 Tablet,4,"My daughter is artistic, and we were looking for a tablet that would not only serve as a teaching tool, but also be able to put up with typical abuse of a toddler. It is only lacking the ability to download apps from the google play store, which can be worked around by downloading the apk files and installing them. The other issue is being able to move said apps from the play store to the child’s profile of the tablet. I am still working on finding a way to make this happen.",2017-10-18,True,0.0,mixed,0.0,kids_usability,False,False,
R007567,AmazonBasics AAA Batteries,5,I buy amazonbasics batteries in all the sizes that they make. they're great.,2016-05-19,,,positive,0.6,,False,False,
R005865,AmazonBasics AAA Batteries,5,Great batteries. They last a good while.,2016-09-07,,,positive,0.8,,False,False,
R023803,Fire Kids Edition Tablet,3,"It's nice to have parental controls, but app grouping and bugs with apps hurts the experience. Parents will still need to look over child's shoulder to ensure games/apps are appropriate. Battery life is absolutely terrible.",2017-01-12,False,0.0,mixed,0.0,battery_life|kids_usability,False,False,
R015392,Fire HD 8 Tablet,4,very easy to set up and use. seems to be good quality,2016-12-26,True,0.0,positive,0.8,ease_of_use,False,False,
R013874,Fire Kids Edition Tablet,4,BOUGHT FOR 3 YEAR OLD GRANDAUGHTER. SHE LOVES IT AND NOW SHE WON'T NEED TO STEAL MOMS TABLET OR PHONE.,2017-01-10,True,0.0,positive,0.6,kids_usability,False,False,
R001815,AmazonBasics AAA Batteries,5,Good batteries. As good as any major label. Lasts long.,2016-08-06,,,positive,0.6,battery_life,False,False,
R006070,AmazonBasics AAA Batteries,5,"20 batteries for 8 bucks is cheap. You won't find that even at Costco. Hopefully, they will last.",2016-05-10,,,mixed,0.0,durability|price_value,False,False,
R003100,AmazonBasics AAA Batteries,5,Perfect,2016-06-22,,,positive,0.6,,False,False,
R001453,AmazonBasics AAA Batteries,5,Best deal and work as expected,2015-08-11,,,positive,0.6,price_value,False,False,
R008986,AmazonBasics AA Batteries,5,batteries what can you say,2017-06-18,,,mixed,0.0,,False,False,
R016026,Fire Kids Edition Tablet,4,My granddaughter is really enjoying this tablet and even though she is only three she is able to easily use it,2017-01-23,True,0.0,mixed,0.0,kids_usability,False,False,
R007768,AmazonBasics AAA Batteries,2,Batteries didn't last a year. Last several batteries were dead.,2017-07-13,,,mixed,0.0,,False,False,
R022019,Fire 7 Tablet,5,I bought this for my kids its a cheap alternative to an Ipad mini and should they lose it or break it its easy to replace with little out of pocket.,2016-07-23,True,0.0,positive,0.6,durability|ease_of_use|price_value|kids_usability|customer_service,False,False,
R010289,AmazonBasics AA Batteries,4,So far these batteries are as good as any name-brand I have used.,2017-05-25,,,positive,0.6,,False,False,
R007898,AmazonBasics AAA Batteries,5,"Lasts as expected, very good battery quality",2016-04-20,,,positive,0.6,battery_life,False,False,
R000512,AmazonBasics AAA Batteries,5,They're batteries. They make small devices work. What more is there to say,2017-05-29,,,mixed,0.0,,False,False,
R024010,Fire Kids Edition Tablet,3,Overall I wasn't too impressed with his tablet. Actually returned it for an iPad mini bc my kid like it better and it was easier to use.,2016-09-30,True,0.0,negative,-0.6,kids_usability|customer_service,False,True,
R020607,Fire HD 8 Tablet,5,this is a great tablet for kids. lots of learning games and some of his favorite cartoons. very easy to use. my son has dropped it already. the case is very protective when it comes to drops.,2017-12-29,True,0.0,positive,0.8,ease_of_use|kids_usability,False,False,
R023944,Fire Kids Edition Tablet,4,Got this for my kids they wont put it down but can be confusing with setup,2017-04-21,True,0.0,mixed,0.0,ease_of_use|kids_usability,False,False,
R008376,AmazonBasics AA Batteries,5,Excellent,2017-05-17,,,positive,0.6,,False,False,
R002664,AmazonBasics AAA Batteries,5,Great value for the money.,2016-04-20,,,positive,0.8,price_value,False,False,
R019321,Fire HD 8 Tablet,5,"Great first tablet for 6 year old, purchased with a slicone case for protection. Best Buy had great holiday pricing.",2018-03-22,True,0.0,positive,0.8,,False,False,
R011618,AmazonBasics AA Batteries,4,"Well, I usually write extensive reviews on products, but really there isn't much to say here. Lets cut to the chase. They are batteries. They are AAA size. And they work. No, they aren't the equivalent to lithiums and no they won't power your space shuttle to the moon, but what do you expect at this price I was going to test the actual mah of the battery, until I remembered how much I paid for them in comparison to the big brands I've purchased in the past at the drug store. Bottom line: A good mix of quality / quantity. They aren't your cheapest, junkiest battery but they also don't compare to the best AAA's, Energizer Lithiums. Mid-grade at a great price. Got lots of electronics needing AAA Get them. If you're needing to use them in place of rocket propellent, look elsewhere.",2016-10-06,,,mixed,0.25,battery_life|durability|price_value|kids_usability|storage_capacity,False,False,longer battery life
R023458,Fire Kids Edition Tablet,5,This tablet has grt performance and good camera and long backup. 2 year warranty make lifw more easy for parent's.,2017-05-18,True,0.0,positive,0.8,ease_of_use|customer_service,False,False,
R016156,Fire HD 8 Tablet,4,Great HD features. Makes it easy to travel with and be on the go and see all your shows.,2016-12-08,True,0.0,positive,0.8,screen_display|ease_of_use,False,False,
R019954,Fire HD 8 Tablet,5,got it on black friday for $79.99my 2 year old love it,2018-01-09,True,0.0,positive,0.6,,False,False,
R021316,Fire 7 Tablet,4,Great product for the price . Could do away with the adds . But for what you pay they have to make some money somehow . Would give 5 stars if the adds were not on this tablet factory ore loaded .,2016-06-17,True,0.0,positive,0.6,price_value,False,False,
R026711,Fire HD 8 Tablet,5,I picked this up as a doorbuster for my father-in-law. He has an Amazon account and can watch the movies he likes.,2016-12-23,True,0.0,mixed,0.0,,False,False,
R028208,Fire HD 8 Tablet,4,"Nice tablet for the price. Being amazon prime member, I am using many amazon services and devices, tablet is really handy for managing it all very easily apart from other basic functinality of tablets.",2016-12-30,True,0.0,mixed,0.0,price_value,False,False,
R005815,AmazonBasics AAA Batteries,5,They work and the price was right. Well done Amazon,2016-11-17,,,mixed,0.0,price_value,False,False,
R025563,Fire Kids Edition Tablet,4,It doesn't get five stars because there is an issue with the plug in for the charger. It won't plug in all the way it stays loose and comes out. Other than that it's just with my grandson want it he loves it!,2017-05-12,True,0.0,positive,0.6,battery_life|kids_usability,False,False,
R027116,Fire HD 8 Tablet,5,Amazing video quality easy to maneuver wonderful screen size easy set up,2017-03-04,True,0.0,positive,0.8,screen_display|ease_of_use,False,False,
R009699,AmazonBasics AA Batteries,5,Love Amazon basics,2016-05-30,,,positive,0.6,,False,False,
R013585,Fire HD 8 Tablet,5,"My husband and I purchased the new Amazon Kindle Fire HD 8 tablets for our 16 yr old son and 12 yr old daughter for Christmas. I have an older version 7 in myself so I already knew we were buying a durable tablet. The new ones are awesome and they had them in colors so very easy to distinguish who's is whom We purchased during Black Friday and got them for $30 off, which was an amazing discount and made me love it even more. We had shopped around many places prior to and. They are light weight and the screen is plenty big enough for them to watch movies, play games, do homework and video calls friends and family out of town. They seem to have plenty of space and nice to know that we can add memory if we need to.The tablets hold up to the everyday life of the kids accidental drops kicks and their 3 yr old sister lol. Would definitely recommend this product to anyone who is in the market for a new tablet for themselves or children. Will buy again in the future if these ever quick working.",2017-02-06,True,1.0,positive,1.0,screen_display|performance_speed|durability|ease_of_use|kids_usability|storage_capacity,False,False,
R021505,Fire 7 Tablet,5,I normally read my ebooks on my phone but my son beoke his tablet and so I gave him mine and bought a kindle for myself. I must say that I cant put it down i love it so much.,2016-05-25,True,0.0,positive,0.6,kids_usability,False,False,
R000890,AmazonBasics AAA Batteries,4,"They don't last that long but, since you get so many, it doesn't matter that much.",2016-09-12,,,mixed,0.0,,False,False,
R014660,Fire HD 8 Tablet,5,I love my Kindle fire. Had a Kindle and it disappeared. Enjoy not having to go to library for books. I get a great selection of books every day.,2017-03-26,True,0.0,positive,0.8,,False,False,
R010002,AmazonBasics AA Batteries,5,Top notch,2015-07-17,,,mixed,0.0,,False,False,
R007821,AmazonBasics AAA Batteries,2,These die a lot quicker than typical energizer and duracell batteries,2015-12-15,,,mixed,0.0,performance_speed,False,False,
R027142,Fire HD 8 Tablet,4,"Good tablet, satisfied. One point annoying...silk browser makes Yahoo email a list and have to tap HTML to read each one...Awkward.",2017-03-17,True,0.0,positive,0.6,,False,False,
R016989,Fire HD 8 Tablet,5,Bought to use for recent travel. Was able to download several movies and TV shows from Netflix. Seems to have decent storage. Video playback was fine.,2017-01-03,True,0.0,mixed,0.0,storage_capacity,False,False,
R009495,AmazonBasics AA Batteries,5,Great price.,2016-04-01,,,positive,0.6,price_value,False,False,
R022350,Fire 7 Tablet,5,"Good tablet for my daughter! She loves it ,but she gets annoyed how the battery runs out quickly!",2016-05-27,True,2.0,positive,0.8,battery_life|performance_speed|kids_usability,False,False,
R001668,AmazonBasics AAA Batteries,5,Excellent.,2016-02-03,,,positive,0.6,,False,False,
R005844,AmazonBasics AAA Batteries,5,"The battery is great, and the price is reasonable too.",2016-01-28,,,positive,0.6,battery_life|price_value|kids_usability,False,False,
R010206,AmazonBasics AA Batteries,4,"Good price for alkaline batteries. Haven't been through many yet, but, i'm sure they will be fine.",2017-03-01,,,positive,0.6,price_value,False,False,
R006909,AmazonBasics AAA Batteries,5,"I purchased AmazonBasics AA Performance Alkaline Batteries in July. It has now been two and a half months since I have been using them. They are definitely comparable to the leading brands out there. They are also much more affordable. We have used them in everyday items that need batteries. We mainly use them in our remote controls. Before, it always felt like we were replacing our batteries constantly or hunting for batteries. It was nice to buy this pack to have them readily available and also have the option to purchase recurring delivery if we need them...which is something I will definitely consider because of the convenience. I just need to figure out now how often I need them. This pack has lasted awhile.",2016-09-27,,,mixed,0.0,price_value,False,False,
R027293,Fire HD 8 Tablet,5,Very easy to use. Size is just right --not cumbersome at all.,2017-01-23,True,0.0,positive,0.6,ease_of_use,False,False,
R018029,Fire 7 Tablet,5,"Ok so when i got this tablet i was not expecting to much from it but now that i have used it...its AMAZING. PROS.their is no lag at all when play high graphic games, pretty easy to use, very fast speedCONS. in my opinion their is only 2 things that drive me insane the screen feels like plastic very uncomfortable and the camera is not the best but it is good for everyday life photos.OVERALL GET THIS TABLET BETTER Deal then the galaxy tab s2",2017-02-13,True,0.0,mixed,0.33,screen_display|performance_speed|ease_of_use|price_value,False,False,faster performance
R009765,AmazonBasics AA Batteries,5,No problems with purchase,2017-05-11,,,mixed,0.0,,False,False,
R000230,AmazonBasics AAA Batteries,5,"I bought this for my dad, I buy Anker for all my cable and power needs, and once again, they did not disappoint. This is a must buy!!!!",2017-01-02,,,mixed,0.0,battery_life,False,False,
R021606,Fire 7 Tablet,5,"Perfect for the kiddos, both for entertainment and educational enjoyment!! Definitely best tablet for the price!",2016-09-16,True,0.0,positive,0.8,price_value|kids_usability,False,False,
R017613,Fire Kids Edition Tablet,5,"This is a great tablet for kids. Keeps them busy with so much to do, watch, and create.",2016-12-23,True,0.0,positive,0.6,kids_usability,False,False,
R026408,Fire HD 8 Tablet,4,bought as a gift she loves it great with amazon prime,2016-11-17,True,0.0,positive,0.8,,False,False,
R012956,Kindle E-reader,5,Bought this for my wife who loves books. She was always agents ebooks but now she can't be without it.,2015-04-23,True,0.0,positive,0.6,,False,False,
R025533,Fire Kids Edition Tablet,5,"Great little lap top with touch screen, absolutely ruins you.",2017-01-23,True,0.0,positive,0.6,screen_display,False,False,
R023115,Fire Kids Edition Tablet,5,My daughter loves it and so does my son and wife too.,2017-01-07,True,0.0,positive,0.6,kids_usability,False,False,
R021695,Fire 7 Tablet,5,I wanted to get something nice for my wife and this did the trick. I'll get flowers next time.,2016-10-18,True,0.0,mixed,0.0,,False,False,
R008485,AmazonBasics AA Batteries,5,"made my day or as life goes on, I won't have to worry about batteries. and at a good price.",2016-04-07,,,positive,0.6,price_value,False,False,
R011978,AmazonBasics AA Batteries,5,Work as well as the name brands and alot in price.,2017-05-25,,,mixed,0.0,price_value,False,False,
R008643,AmazonBasics AA Batteries,5,"These batteries are lasting as long as my more expensive batteries. I bought them because I needed them for Christmas but, I will get these from now on.",2017-01-02,,,mixed,0.0,,False,False,
R017604,Fire HD 8 Tablet,1,"Worked great but after awhile I wouldn't unlock. After I'd enter my pin, the screen would go black. I took it to geek squad (luckily I bought the protection plan!) and told me they don't fix them they just replace them. So I got another one but that one did the exact same thing. Ended up returning that one too.",2017-03-11,False,0.0,mixed,0.0,screen_display|customer_service,False,True,
R007100,AmazonBasics AAA Batteries,5,No issues thus far. I just started using them so I speak for their longevity.,2016-08-14,,,mixed,0.0,,False,False,
R015725,Fire HD 8 Tablet,5,Kids love it. Easy setup was ready with in minutes,2017-01-06,True,0.0,positive,0.8,ease_of_use|kids_usability,False,False,
R013903,Fire HD 8 Tablet,5,Easy to use and has a lot of games and books available. Good memory and you can't beat the price!,2017-05-17,True,0.0,positive,0.8,ease_of_use|price_value|storage_capacity,False,False,
R006258,AmazonBasics AAA Batteries,5,Long lasting and nice. Does not heat up or lose charge while on high heat or very harsh cold temperature. It is also very cheap!,2016-06-03,,,mixed,0.0,battery_life|durability|price_value,False,False,
R016522,Fire HD 8 Tablet,5,This is my 4 the Kindle and is well worth the price.,2017-03-10,True,0.0,positive,0.6,price_value,False,False,
R005047,AmazonBasics AAA Batteries,5,"Great batteries at a reasonable price. These seem to last as long if not longer than your other name brands. I use these in toys, remote controls and other devices around the house, and haven't had any issues at all.",2016-07-30,,,positive,0.6,price_value|kids_usability,False,False,
R027632,Fire HD 8 Tablet,5,This product so far has not disappointed. My children love to use it and I like the ability to monitor control what content they see with ease.,2017-01-13,True,0.0,mixed,0.0,kids_usability,False,False,
R017170,Fire Kids Edition Tablet,5,This is excellent for toddlers and also as they grow. Numerous things they can do on it and also nice to be abke to control it as a parent.,2016-12-23,True,0.0,positive,0.6,,False,False,
R025967,Fire HD 8 Tablet,5,This tablet exceeds its reviews. its easy to use and the screen is great.,2017-02-06,True,0.0,positive,0.8,screen_display|ease_of_use,False,False,
R025260,Fire Kids Edition Tablet,5,"Great tablet, kids love it and have their own. Easy to use",2017-04-14,True,0.0,positive,1.0,ease_of_use|kids_usability,False,False,
R025602,Fire Kids Edition Tablet,4,Got this for my 3 year old daughter and she loves it.,2017-03-17,True,0.0,positive,0.6,kids_usability,False,False,
R027382,Fire HD 8 Tablet,5,"My amazon fire is amazing, it is fast and is durable.",2016-12-23,True,0.0,positive,0.8,performance_speed|durability,False,False,
R003608,AmazonBasics AAA Batteries,5,well worth it,2015-11-24,,,positive,0.6,price_value,False,False,
R024419,Fire Kids Edition Tablet,5,I bought this for my granddaughter and she absolutely loved it!!,2017-02-02,True,0.0,positive,0.6,kids_usability,False,False,
R028024,Fire HD 8 Tablet,5,"My mom had been wanting one for a while, so this was great.",2016-12-23,True,0.0,positive,0.6,,False,False,
R025129,Kindle E-reader,4,My fiancée really enjoyes it! I would definitely recommend.,2017-08-26,True,0.0,positive,0.6,,False,False,
R006188,AmazonBasics AAA Batteries,5,"My go to batteries. Good battery life with these, and they cost so little",2016-06-29,,,positive,0.6,battery_life,False,False,
R007172,AmazonBasics AAA Batteries,5,These batteries work as well as any batteries I've purchased for the things I need batteries in. We have these shipped automatically using Subscribe and Save and I it is nice to ALWAYS have batteries on hand!,2015-12-16,,,mixed,0.0,,False,False,
R019145,Kindle E-reader,4,"Would give it a 5 star if the battery lasted as long as they claim. But it's worth the extra charging times for the nice design. So light and easy in your hand especially without the cover. But, using the cover is comfortable as well. The leather cover smells a bit when it arrives but I let it air out for a few days before using it and now it's fine. Nice quality leather and I love the merlot color. The page turn buttons are easier to use than the buttons on the voyage. Screen looks the same even though they claim there are more backlights on this one. I'm very happy with my Oasis.",2017-02-03,True,0.0,positive,1.0,battery_life|screen_display|ease_of_use|price_value,False,False,
R002907,AmazonBasics AAA Batteries,5,Long lasting,2016-08-29,,,mixed,0.0,,False,False,
R017737,Kindle E-reader,5,This is a fantastic product for reading books. It is wonderful to use in full sunshine. I have a kindle fire so I thought this would be unnecessary now I am wishing I had purchased it sooner. The much longer battery life and use in full sunlight make it so much better to use for reading than the kindle fire.,2015-05-29,True,4.0,positive,0.6,battery_life,False,False,
R023062,Fire Kids Edition Tablet,4,Overall very good product for kid. Much robust and easy to operate.Only downside is that it is sometimes very slow.,2017-05-04,True,0.0,mixed,0.17,performance_speed|ease_of_use|kids_usability,False,False,faster performance
R011697,AmazonBasics AA Batteries,3,They seem to not last as long as other brands. Great Price though,2015-12-05,,,positive,0.6,price_value,False,False,
R002208,AmazonBasics AAA Batteries,5,Great batteries!,2017-02-25,,,positive,0.6,,False,False,
R015404,Fire HD 8 Tablet,5,"Bought it for my wifes Yoga Training Course.So much cheaper than buying all the paperback books she needed, and she loves it!Cheaper books, music, emails.. What more do you need?",2016-10-19,True,0.0,positive,0.6,durability|price_value,False,False,
R017330,Fire Kids Edition Tablet,3,You get what you pay for. Playtime works when it wants to. Went on a long trip and the videos we downloaded had issues playing most of the time. My son is almost 2. He gets bored of it quickly. The pros are the price and it is well protected externally.,2017-05-26,False,0.0,mixed,0.0,performance_speed|price_value|kids_usability,False,False,
R001921,AmazonBasics AAA Batteries,5,good price and quality,2017-02-14,,,positive,0.6,price_value,False,False,
R022997,Fire Kids Edition Tablet,4,"This is an excellent product for kids. There are lots of games, books (including interactive ones) and cartoons. I also like you can set a time limit for how long you want your child to play or use the Fire. The only downfall is the charger cable sucks.",2017-05-08,True,0.0,positive,0.6,battery_life|kids_usability,False,False,
R019534,Fire HD 8 Tablet,5,I love this tablet!! I love that I can set limits for my daughter. She loves the tablet enjoys every single app on it,2018-09-10,True,0.0,positive,0.6,kids_usability,False,False,
R015153,Fire HD 8 Tablet,4,Wanted one that played bejeweled blitz. This one does not.,2017-02-03,True,0.0,mixed,0.0,,False,False,
R017395,Fire Kids Edition Tablet,5,"Easy to use, loves the green case and durable. Great gift.",2017-01-29,True,0.0,positive,1.0,durability|ease_of_use,False,False,
R024175,Fire Kids Edition Tablet,5,This was a gift to my niece. Her mom liked the parental controls,2017-02-13,True,0.0,mixed,0.0,,False,False,
R021657,Fire 7 Tablet,5,Since I purchased mine the wife thought she would also like one so we picked up her one and she is using it a lot.,2016-08-13,True,0.0,mixed,0.0,,False,False,
R005676,AmazonBasics AAA Batteries,5,What a great value. Lasts as long as any other brand name maybe even longer! I will buy again,2016-08-16,,,positive,0.8,battery_life|price_value,False,False,
R027644,Fire HD 8 Tablet,5,"This was one of the best birthday presents, I ever purchased for my husband. He said he doesn't use the computer, but he was on my smartphone daily viewing FB. I got him a drone for Christmas and he needed something to view, while it is flying. I researched the Kindle Fire and thought he could practice with it until spring. He farms, so isn't busy in the winter. Thank goodness, because he is busy with his Kindle for hours every day. He thinks it is great and I do too, because now I have my phone back.",2017-03-04,True,0.0,positive,1.0,screen_display,False,False,
R007839,AmazonBasics AAA Batteries,5,My Son Goes Through Double A Batterie and WHEN I Seen This Good Deal i Jumped ON it Theses ARE Great Batteries and WELL Worth it,2016-06-09,,,positive,1.0,price_value|kids_usability,False,False,
R028049,Fire HD 8 Tablet,4,I love this tablet. I purchased them for gift and am so glad I did!,2016-11-04,True,0.0,positive,0.6,,False,False,
R026378,Fire HD 8 Tablet,4,"Works good, has very nice screen brightness and resolution",2017-01-07,True,0.0,positive,0.6,screen_display,False,False,
